id,herb_hindi,synonyms,herb_english,botanical_name,varga_category,classical_properties,raw_karma_sanskrit,english_symptoms,hindi_symptoms
BPN_0609,लोहं,"शस्रक, तीक्ष्ण, पिण्ड, कालायस, अयस् ",,,आम्रादिफलवर्गः,,,,
BPN_0610,अथ लोहस्य सप्तदोषानाह,,,,आम्रादिफलवर्गः,,"गुरुता, दृढता-उत्क्लेद, कश्मल, दाहकारिता, अश्मदोष, सुदुर्गन्ध",,
BPN_0611,अथ लोहगुणानाह,,,,आम्रादिफलवर्गः,"Rasa: तिक्त, मधुर, तुवर, | Guna: गुरु, रूक्ष | Virya: शीत","सर, वयस्य, चक्षुष्य, लेखन, वातल, कफ-पित्त-गर-शूल-शोथा-आर्शः-प्लीह-पाण्डुता-मेदो-मेह-क्रिमीहर, कुष्ठ-तकिट्टहर",,
BPN_0612,अथाशुद्धलोहदोषानाह,,,,आम्रादिफलवर्गः,,"षण्ढत्व-कुष्ठा-आमय-मृत्युद, हृद्रोग-शूली, अश्मरी, मानारुजप्रकोपक, हल्लास-मशुद्धलोह, जीवहारि, मदकार, आयस, चेदशुद्धिमद, पाटवकर, शरीर-हृदिरुजप्रदायक",,
BPN_0613,सारलोह,,,,आम्रादिफलवर्गः,,"ग्रहणी, अतिसारक, अर्धाङ्गसर्वाङ्गजवात, परिणामशूलज, छर्दि, पीनस, पित्त, श्वास, कासव्यपोहक",,
BPN_0614,कान्तलौह,,,,आम्रादिफलवर्गः,,"गुल्मोदरा-अर्शः-शूलाम-आमवात-भगन्दर, कामला-शोथ-कुष्ठ-क्षय-कान्तमयहर, प्लीहा-अम्लपित्त-यकृत्छिरोहर, सर्वरोगविजयी, बलवीर्यवपुःपुष्टिकर, अग्निविवर्धन",,
BPN_0615,किट्टी,"लोहासिहानिका , सिहान, मण्डूर ",,,आम्रादिफलवर्गः,,,,
BPN_0616,सुवर्णमाक्षिकम्,"तापीज, मधुमाक्षिक, माक्षिकधातु , ताप्य, मधुधातु, स्वर्णमाक्षिक  ",,,आम्रादिफलवर्गः,"Rasa: स्वादु, तिक्त","रसायन, चक्षुष्य, वस्तिरुक्-कुष्ठ-पाण्डु-मेह-विषोदरहर, अर्शः-शोथ-विष-कण्डू-त्रिदोषनाशक, वृष्य",,
BPN_0617,अथ अशुद्धसुवर्णमाक्षिकदोषानाह,,,,आम्रादिफलवर्गः,,"मन्दानलत्व, बलहानि, मुग्राविष्टम्भिता, नेत्रगदस-कुष्ठ-माला-व्रणपूर्विकाकर",,
BPN_0618,तारमाक्षिकम्,रौप्यमाक्षिक ,,,आम्रादिफलवर्गः,"Rasa: स्वादु, त्तिक्त | Vipaka: मधुर","वृष्य, रसायन, चतुष्य, बस्ति-रुक्-कुष्ठ-पाण्डु-मेह-विषोदरा-आर्श-शोथ-क्षय-कण्डू-त्रिदोषनाशक",,
BPN_0619,अथ अशुद्धतारमाक्षिकदोषानाह,,,,आम्रादिफलवर्गः,,"मन्दानलत्व, बलहानि, उग्रविष्टम्भिता, नेत्रगदस-कुष्ठ-माला-व्रणपूर्विकाकर",,
BPN_0620,तुत्थम्,वितुन्नक ,,,आम्रादिफलवर्गः,"Rasa: कटु, क्षार, कषाय, | Guna: लघु | Virya: शीत","वामक, लेखन, भेदन, चक्षुष्य, कफ-पित्तहृत्, विषा-अश्म-कुष्ठ-कण्डूघ्न",,
BPN_0621,कांस्यम्,"ताम्रत्रपुज, कांस्य, घोष कंसक ",,,आम्रादिफलवर्गः,"Rasa: कषाय, तिक्त, विशद | Guna: रूक्ष | Virya: उष्ण","लेखन, सर, गुरु, नेत्रहित, कफ-पित्तहर",,
BPN_0622,अरकूटम्,"पित्तल , आर, रीति, राजरीति, ब्रह्मरीति, कपिला, पिङ्गला ",,,आम्रादिफलवर्गः,"Rasa: तिक्त, लवण | Guna: रूक्ष","शोधन, पाण्डुरोगघ्न, कृमिघ्न, नातिलेखन",,
BPN_0623,सिन्दूरम्,"नागरेणु, रक्तगर्भ, सीसज ",,,आम्रादिफलवर्गः,Virya: उष्ण,"वीसर्प-कुष्ठ-कण्डू-विषापह, भग्नसन्धानजनन-व्रणशोधनरोपण",,
BPN_0624,शिलाजतु,"अद्रिजतु, शैलनिर्यास, गैरेय, अश्मज, गिरिज, शैलधातुज",,,आम्रादिफलवर्गः,"Rasa: कटु, तिक्त | Virya: उष्ण | Vipaka: कटु","रसायन, छेदि, योगवह, कफ-मेहा-अश्म-शर्करा-मूत्र-कृच्छ्र-क्षय-श्वास-वाता-आर्शा-पाण्डुता-अपस्मारो-उन्माद-शोथ-कुष्ठोदर-क्रिमीहर",,
BPN_0626,सौवर्ण,,,,आम्रादिफलवर्गः,"Rasa: मधुर, कटु, तिक्त | Virya: शीतलं | Vipaka: कटु",,,
BPN_0627,राजतं,,,,आम्रादिफलवर्गः,Rasa: कटु | Virya: शीत | Vipaka: मधुर,,,
BPN_0628,ताम्रं,,,,आम्रादिफलवर्गः,Guna: तीक्ष्ण | Virya: उष्ण,मयूरकण्ठाभ,,
BPN_0629,लौहं,,,,आम्रादिफलवर्गः,"Rasa: त्तिक्त, लवण, | Virya: शीत | Vipaka: कटु","सर्वश्रेष्ठ, जटायुपक्षाभ",,
BPN_0632,पारदस्य,"पारद, रसधातु,  रसेन्द्र,महारस, चपल, शिववीर्य, रस, सूत, शिवाह्वय ",,,आम्रादिफलवर्गः,Rasa: षड्रसः | Guna: स्निग्ध,"त्रिदोषघ्न, रसायन, योगवाही, महावृष्य, सदा-दृष्टिबलप्रद, सर्वामयहर, विशेषात्सर्वकुष्ठनुत्",,
BPN_0633,अथ पारदस्य अवस्थाभेदेन नामानि सर्वश्रेष्ठतां चाह,,,,आम्रादिफलवर्गः,,"रुग्विनाशक, खेगतिक, अजरीकर, नरकुञ्जरवाजिरोगहर",,
BPN_0634,अथ फलनिर्देशपूर्वकं पारदस्थितिदोषानाह,,,,आम्रादिफलवर्गः,,देहनाशकर,,
BPN_0635,उपरसाः,,,,आम्रादिफलवर्गः,"Rasa: तिक्त, कषाय, कटु","हिङ्गुल, नेत्रामयघ्न, कफपित्तहारि, हृल्लास-कुष्ठ-ज्वर-कामला-प्लीहा-आम-वात-विषहर",,
BPN_0636,हिङ्गुलम्,"इङ्गुल, दरद, म्लेच्छ, चूर्णपारद  ",,,आम्रादिफलवर्गः,,,,
